"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2025-07-25T17:37:00.000Z","5.16","5.17","5.16","5.17","0.1940","0.1969","100,466"
"2025-07-25T17:38:00.000Z","5.16","5.17","5.16","5.16","-0.0232","-0.0203","63,598"
"2025-07-25T17:39:00.000Z","5.17","5.17","5.16","5.17","0.0232","0.0262","77,553"
"2025-07-25T17:40:00.000Z","5.17","5.17","5.15","5.16","-0.0039","-0.0009","175,010"
"2025-07-25T17:41:00.000Z","5.17","5.18","5.16","5.17","0.1452","0.1481","143,512"
"2025-07-25T17:42:00.000Z","5.18","5.18","5.17","5.17","0.0213","0.0242","110,556"
"2025-07-25T17:43:00.000Z","5.17","5.18","5.17","5.17","-0.1624","-0.1594","100,050"
"2025-07-25T17:44:00.000Z","5.17","5.17","5.15","5.16","-0.0968","-0.0939","245,339"
"2025-07-25T17:45:00.000Z","5.15","5.17","5.14","5.14","-0.2907","-0.2878","156,123"
"2025-07-25T17:46:00.000Z","5.14","5.15","5.14","5.15","0.0952","0.0982","84,866"
"2025-07-25T17:47:00.000Z","5.15","5.15","5.14","5.15","0.0563","0.0592","186,338"
"2025-07-25T17:48:00.000Z","5.15","5.16","5.15","5.16","0.1397","0.1427","21,625"
"2025-07-25T17:49:00.000Z","5.15","5.16","5.15","5.16","","0.0029","20,197"
"2025-07-25T17:50:00.000Z","5.15","5.15","5.14","5.14","-0.2907","-0.2878","28,319"
"2025-07-25T17:51:00.000Z","5.14","5.14","5.14","5.14","","0.0029","5,288"
"2025-07-25T17:52:00.000Z","5.14","5.15","5.12","5.13","-0.3887","-0.3858","170,833"
"2025-07-25T17:53:00.000Z","5.13","5.15","5.13","5.14","0.3902","0.3932","103,071"
"2025-07-25T17:54:00.000Z","5.15","5.16","5.14","5.15","0.1691","0.1720","61,770"
"2025-07-25T17:55:00.000Z","5.16","5.16","5.15","5.15","-0.0504","-0.0475","10,761"
"2025-07-25T17:56:00.000Z","5.15","5.16","5.15","5.15","-0.0214","-0.0184","32,230"
"2025-07-25T17:57:00.000Z","5.16","5.16","5.15","5.15","0.0951","0.0981","13,674"
"2025-07-25T17:58:00.000Z","5.16","5.16","5.15","5.15","-0.0931","-0.0902","33,656"
"2025-07-25T17:59:00.000Z","5.15","5.16","5.15","5.16","0.0951","0.0981","5,616"
"2025-07-25T18:00:00.000Z","5.15","5.16","5.15","5.16","","0.0029","6,241"
"2025-07-25T18:01:00.000Z","5.16","5.21","5.16","5.20","0.9661","0.9690","239,938"
"2025-07-25T18:02:00.000Z","5.21","5.21","5.20","5.21","0.0038","0.0068","94,634"
"2025-07-25T18:03:00.000Z","5.20","5.21","5.19","5.20","-0.0038","-0.0009","111,381"
"2025-07-25T18:04:00.000Z","5.21","5.21","5.20","5.21","0.0038","0.0068","46,760"
"2025-07-25T18:05:00.000Z","5.21","5.21","5.20","5.21","","0.0029","30,946"
"2025-07-25T18:06:00.000Z","5.21","5.21","5.20","5.20","-0.0941","-0.0912","63,796"
"2025-07-25T18:07:00.000Z","5.21","5.21","5.20","5.21","0.1904","0.1933","18,040"
"2025-07-25T18:08:00.000Z","5.21","5.21","5.20","5.21","-0.0960","-0.0930","37,890"
"2025-07-25T18:09:00.000Z","5.21","5.21","5.20","5.21","","0.0029","23,735"
"2025-07-25T18:10:00.000Z","5.20","5.21","5.20","5.21","","0.0029","15,494"
"2025-07-25T18:11:00.000Z","5.21","5.21","5.20","5.21","","0.0029","34,639"
"2025-07-25T18:12:00.000Z","5.20","5.21","5.20","5.20","-0.0711","-0.0682","126,119"
"2025-07-25T18:13:00.000Z","5.21","5.22","5.20","5.21","0.2634","0.2663","62,503"
"2025-07-25T18:14:00.000Z","5.21","5.21","5.21","5.21","","0.0029","22,227"
"2025-07-25T18:15:00.000Z","5.21","5.22","5.21","5.21","","0.0029","2,523"
"2025-07-25T18:16:00.000Z","5.21","5.22","5.21","5.21","-0.1918","-0.1888","43,246"
"2025-07-25T18:17:00.000Z","5.21","5.21","5.20","5.21","0.0941","0.0971","38,785"
"2025-07-25T18:18:00.000Z","5.20","5.20","5.19","5.19","-0.3666","-0.3637","43,939"
"2025-07-25T18:19:00.000Z","5.19","5.20","5.19","5.20","0.1098","0.1127","2,059"
"2025-07-25T18:20:00.000Z","5.20","5.20","5.18","5.18","-0.2213","-0.2184","40,243"
"2025-07-25T18:21:00.000Z","5.18","5.20","5.18","5.20","0.2874","0.2903","152,273"
"2025-07-25T18:22:00.000Z","5.19","5.19","5.18","5.19","-0.1923","-0.1894","18,537"
"2025-07-25T18:23:00.000Z","5.18","5.20","5.18","5.19","0.0578","0.0607","104,817"
"2025-07-25T18:24:00.000Z","5.19","5.20","5.19","5.20","0.1367","0.1396","92,760"
"2025-07-25T18:25:00.000Z","5.21","5.22","5.19","5.20","-0.0962","-0.0932","198,313"
"2025-07-25T18:26:00.000Z","5.20","5.22","5.20","5.21","0.2887","0.2917","147,497"
"2025-07-25T18:27:00.000Z","5.21","5.21","5.20","5.21","-0.0960","-0.0930","14,033"
"2025-07-25T18:28:00.000Z","5.21","5.21","5.20","5.20","-0.0961","-0.0931","78,873"
"2025-07-25T18:29:00.000Z","5.20","5.21","5.20","5.21","0.1923","0.1952","3,700"
"2025-07-25T18:30:00.000Z","5.21","5.22","5.20","5.21","0.0960","0.0989","106,130"
"2025-07-25T18:31:00.000Z","5.22","5.22","5.21","5.22","0.1918","0.1947","35,157"
"2025-07-25T18:32:00.000Z","5.23","5.23","5.22","5.22","","0.0029","22,298"
"2025-07-25T18:33:00.000Z","5.22","5.23","5.22","5.22","","0.0029","14,595"
"2025-07-25T18:34:00.000Z","5.22","5.23","5.22","5.22","","0.0029","90,330"
"2025-07-25T18:35:00.000Z","5.22","5.24","5.22","5.24","0.1914","0.1943","9,292"
"2025-07-25T18:36:00.000Z","5.24","5.24","5.23","5.24","","0.0029","15,109"
"2025-07-25T18:37:00.000Z","5.23","5.24","5.23","5.24","","0.0029","10,552"
"2025-07-25T18:38:00.000Z","5.24","5.24","5.24","5.24","","0.0029","941"
"2025-07-25T18:39:00.000Z","5.23","5.24","5.23","5.23","-0.0955","-0.0926","64,372"
"2025-07-25T18:40:00.000Z","5.24","5.24","5.23","5.24","0.1912","0.1941","24,374"
"2025-07-25T18:41:00.000Z","5.23","5.24","5.23","5.24","","0.0029","31,389"
"2025-07-25T18:42:00.000Z","5.23","5.24","5.23","5.24","-0.0954","-0.0925","5,638"
"2025-07-25T18:43:00.000Z","5.24","5.25","5.23","5.24","0.0974","0.1003","111,450"
"2025-07-25T18:44:00.000Z","5.25","5.25","5.24","5.24","0.0897","0.0926","47,472"
"2025-07-25T18:45:00.000Z","5.24","5.25","5.23","5.24","-0.1869","-0.1839","125,985"
"2025-07-25T18:46:00.000Z","5.24","5.24","5.23","5.24","","0.0029","101,235"
"2025-07-25T18:47:00.000Z","5.24","5.25","5.23","5.25","0.1910","0.1939","49,383"
"2025-07-25T18:48:00.000Z","5.25","5.25","5.25","5.25","0.1907","0.1936","48,454"
