"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2025-07-22T11:11:00.000Z","212.85","212.85","212.85","212.85","-0.0141","-0.0143","100"
"2025-07-22T11:17:00.000Z","212.86","212.86","212.86","212.86","0.0047","0.0045","350"
"2025-07-22T11:18:00.000Z","212.86","212.86","212.86","212.86","","-0.0002","180"
"2025-07-22T11:22:00.000Z","212.88","212.88","212.88","212.88","0.0094","0.0092","100"
"2025-07-22T11:23:00.000Z","212.88","212.88","212.87","212.87","-0.0047","-0.0049","1,460"
"2025-07-22T11:26:00.000Z","212.87","212.87","212.87","212.87","-0.0023","-0.0026","100"
"2025-07-22T11:27:00.000Z","212.87","212.95","212.87","212.95","0.0399","0.0397","1,441"
"2025-07-22T11:28:00.000Z","212.97","212.97","212.97","212.97","0.0094","0.0092","134"
"2025-07-22T11:29:00.000Z","213.00","213.00","213.00","213.00","0.0141","0.0139","3,060"
"2025-07-22T11:30:00.000Z","213.01","213.01","213.01","213.01","0.0047","0.0045","763"
"2025-07-22T11:31:00.000Z","213.07","213.15","213.07","213.15","0.0657","0.0655","1,271"
"2025-07-22T11:35:00.000Z","213.05","213.05","213.05","213.05","-0.0469","-0.0471","462"
"2025-07-22T11:37:00.000Z","212.99","213.00","212.99","213.00","-0.0235","-0.0237","450"
"2025-07-22T11:38:00.000Z","213.00","213.00","213.00","213.00","","-0.0002","1,305"
"2025-07-22T11:42:00.000Z","212.99","213.15","212.99","213.15","0.0704","0.0702","1,428"
"2025-07-22T11:44:00.000Z","213.10","213.10","213.10","213.10","-0.0235","-0.0237","120"
"2025-07-22T11:45:00.000Z","213.14","213.14","213.14","213.14","0.0188","0.0185","1,239"
"2025-07-22T11:49:00.000Z","213.06","213.06","213.06","213.06","-0.0375","-0.0378","100"
"2025-07-22T11:50:00.000Z","213.02","213.02","213.02","213.02","-0.0188","-0.0190","100"
"2025-07-22T11:51:00.000Z","213.03","213.03","213.02","213.02","","-0.0002","200"
"2025-07-22T11:52:00.000Z","213.05","213.05","213.05","213.05","0.0141","0.0139","200"
"2025-07-22T11:53:00.000Z","213.01","213.01","213.00","213.00","-0.0235","-0.0237","350"
"2025-07-22T11:54:00.000Z","212.97","212.97","212.97","212.97","-0.0141","-0.0143","187"
"2025-07-22T11:55:00.000Z","213.00","213.00","213.00","213.00","0.0141","0.0139","100"
"2025-07-22T11:59:00.000Z","213.05","213.05","213.05","213.05","0.0235","0.0233","100"
"2025-07-22T12:00:00.000Z","212.92","213.15","212.40","212.51","-0.2535","-0.2537","59,018"
"2025-07-22T12:01:00.000Z","213.10","213.10","213.10","213.10","0.2776","0.2774","100"
"2025-07-22T12:02:00.000Z","213.06","213.06","213.06","213.06","-0.0188","-0.0190","241"
"2025-07-22T12:03:00.000Z","213.06","213.15","213.06","213.13","0.0329","0.0326","2,662"
"2025-07-22T12:04:00.000Z","213.16","213.20","213.16","213.20","0.0328","0.0326","300"
"2025-07-22T12:05:00.000Z","213.20","213.20","213.19","213.19","-0.0050","-0.0052","1,381"
"2025-07-22T12:06:00.000Z","213.19","213.19","213.19","213.19","-0.0003","-0.0005","245"
"2025-07-22T12:07:00.000Z","213.10","213.19","213.10","213.19","0.0006","0.0003","526"
"2025-07-22T12:09:00.000Z","213.18","213.18","213.10","213.10","-0.0422","-0.0424","932"
"2025-07-22T12:10:00.000Z","213.05","213.05","213.01","213.01","-0.0422","-0.0425","1,372"
"2025-07-22T12:11:00.000Z","213.01","213.01","213.01","213.01","0.0011","0.0009","150"
"2025-07-22T12:12:00.000Z","213.01","213.01","213.01","213.01","-0.0011","-0.0013","100"
"2025-07-22T12:13:00.000Z","213.01","213.02","212.98","213.00","-0.0047","-0.0049","1,436"
"2025-07-22T12:14:00.000Z","213.02","213.02","212.97","212.98","-0.0088","-0.0090","300"
"2025-07-22T12:15:00.000Z","212.97","212.97","212.97","212.97","-0.0043","-0.0045","246"
"2025-07-22T12:16:00.000Z","212.99","212.99","212.95","212.95","-0.0103","-0.0106","1,963"
"2025-07-22T12:18:00.000Z","212.90","212.90","212.90","212.90","-0.0235","-0.0237","118"
"2025-07-22T12:19:00.000Z","212.98","212.98","212.94","212.94","0.0188","0.0186","1,500"
"2025-07-22T12:20:00.000Z","212.96","212.96","212.96","212.96","0.0094","0.0092","117"
"2025-07-22T12:21:00.000Z","213.00","213.00","213.00","213.00","0.0188","0.0186","250"
"2025-07-22T12:22:00.000Z","212.96","213.00","212.96","213.00","","-0.0002","200"
"2025-07-22T12:23:00.000Z","212.99","212.99","212.99","212.99","-0.0053","-0.0055","300"
"2025-07-22T12:24:00.000Z","212.90","212.93","212.90","212.93","-0.0275","-0.0277","1,418"
"2025-07-22T12:25:00.000Z","212.93","212.94","212.93","212.94","0.0046","0.0044","1,670"
"2025-07-22T12:26:00.000Z","212.98","212.98","212.98","212.98","0.0188","0.0186","1,699"
"2025-07-22T12:27:00.000Z","213.05","213.05","213.00","213.00","0.0094","0.0092","200"
"2025-07-22T12:28:00.000Z","213.04","213.06","213.04","213.06","0.0282","0.0279","419"
"2025-07-22T12:30:00.000Z","213.00","213.00","213.00","213.00","-0.0277","-0.0280","115"
"2025-07-22T12:31:00.000Z","213.00","213.00","213.00","213.00","-0.0004","-0.0006","723"
"2025-07-22T12:32:00.000Z","213.00","213.00","213.00","213.00","0","-0.0003","100"
"2025-07-22T12:33:00.000Z","213.00","213.06","213.00","213.06","0.0282","0.0280","375"
"2025-07-22T12:34:00.000Z","213.13","213.13","213.13","213.13","0.0329","0.0326","217"
"2025-07-22T12:35:00.000Z","213.08","213.08","213.03","213.03","-0.0469","-0.0471","400"
"2025-07-22T12:36:00.000Z","213.00","213.08","213.00","213.01","-0.0085","-0.0087","2,300"
"2025-07-22T12:37:00.000Z","213.02","213.02","213.00","213.00","-0.0056","-0.0058","533"
"2025-07-22T12:38:00.000Z","213.00","213.00","212.95","212.95","-0.0235","-0.0237","608"
"2025-07-22T12:39:00.000Z","213.04","213.04","213.04","213.04","0.0415","0.0413","234"
"2025-07-22T12:40:00.000Z","212.98","212.98","212.98","212.98","-0.0274","-0.0276","300"
"2025-07-22T12:41:00.000Z","212.99","212.99","212.95","212.95","-0.0141","-0.0143","494"
"2025-07-22T12:42:00.000Z","212.93","212.94","212.92","212.94","-0.0047","-0.0049","588"
"2025-07-22T12:43:00.000Z","212.92","212.99","212.90","212.90","-0.0188","-0.0190","1,674"
"2025-07-22T12:44:00.000Z","212.96","212.96","212.96","212.96","0.0282","0.0280","100"
"2025-07-22T12:45:00.000Z","212.95","212.95","212.92","212.92","-0.0188","-0.0190","2,843"
"2025-07-22T12:46:00.000Z","212.92","212.93","212.92","212.93","0.0047","0.0045","354"
"2025-07-22T12:47:00.000Z","212.93","212.96","212.93","212.96","0.0140","0.0138","417"
"2025-07-22T12:48:00.000Z","212.92","212.95","212.90","212.95","-0.0046","-0.0049","952"
"2025-07-22T12:50:00.000Z","212.90","212.90","212.90","212.90","-0.0230","-0.0232","1,700"
"2025-07-22T12:52:00.000Z","212.96","212.96","212.96","212.96","0.0277","0.0275","100"
"2025-07-22T12:54:00.000Z","213.00","213.00","212.99","212.99","0.0118","0.0116","900"
"2025-07-22T12:55:00.000Z","212.99","213.05","212.99","213.03","0.0210","0.0208","1,663"
"2025-07-22T12:56:00.000Z","213.04","213.05","213.01","213.05","0.0094","0.0092","1,648"
"2025-07-22T12:57:00.000Z","213.04","213.10","213.04","213.06","0.0047","0.0045","1,619"
"2025-07-22T12:58:00.000Z","213.10","213.12","213.10","213.12","0.0282","0.0279","2,364"
"2025-07-22T12:59:00.000Z","213.10","213.10","213.10","213.10","-0.0093","-0.0096","1,100"
"2025-07-22T13:00:00.000Z","213.12","213.12","213.12","213.12","0.0093","0.0091","100"
"2025-07-22T13:01:00.000Z","213.14","213.14","213.12","213.12","","-0.0002","1,460"
"2025-07-22T13:02:00.000Z","213.14","213.15","213.14","213.15","0.0141","0.0139","867"
"2025-07-22T13:03:00.000Z","213.14","213.14","213.10","213.13","-0.0083","-0.0085","819"
"2025-07-22T13:04:00.000Z","213.07","213.09","213.05","213.08","-0.0245","-0.0248","8,209"
"2025-07-22T13:05:00.000Z","213.05","213.07","213.05","213.07","-0.0047","-0.0049","2,180"
"2025-07-22T13:06:00.000Z","213.10","213.10","213.10","213.10","0.0141","0.0139","1,388"
"2025-07-22T13:07:00.000Z","213.08","213.08","213.08","213.08","-0.0094","-0.0096","200"
"2025-07-22T13:08:00.000Z","213.07","213.07","213.04","213.06","-0.0094","-0.0097","3,761"
"2025-07-22T13:09:00.000Z","213.04","213.06","213.04","213.06","0","-0.0002","910"
"2025-07-22T13:10:00.000Z","213.06","213.06","213.02","213.04","-0.0094","-0.0096","2,085"
"2025-07-22T13:11:00.000Z","213.09","213.09","213.02","213.02","-0.0094","-0.0096","717"
"2025-07-22T13:12:00.000Z","213.09","213.10","213.05","213.05","0.0141","0.0139","941"
"2025-07-22T13:13:00.000Z","213.09","213.09","213.05","213.05","","-0.0002","200"
"2025-07-22T13:14:00.000Z","213.08","213.08","213.08","213.08","0.0141","0.0139","100"
"2025-07-22T13:15:00.000Z","213.05","213.05","213.05","213.05","-0.0141","-0.0143","1,289"
"2025-07-22T13:16:00.000Z","213.06","213.06","213.05","213.06","0.0047","0.0045","1,642"
"2025-07-22T13:17:00.000Z","213.06","213.06","213.06","213.06","0","-0.0003","100"
"2025-07-22T13:18:00.000Z","213.03","213.03","213.01","213.02","-0.0187","-0.0190","1,921"
"2025-07-22T13:19:00.000Z","213.00","213.03","213.00","213.02","","-0.0002","435"
"2025-07-22T13:20:00.000Z","213.01","213.05","213.00","213.05","0.0141","0.0139","815"
"2025-07-22T13:21:00.000Z","213.01","213.04","213.00","213.00","-0.0235","-0.0237","1,364"
"2025-07-22T13:22:00.000Z","213.00","213.02","212.91","212.98","-0.0082","-0.0084","2,548"
"2025-07-22T13:23:00.000Z","212.99","213.00","212.99","213.00","0.0082","0.0080","400"
"2025-07-22T13:24:00.000Z","213.00","213.06","213.00","213.06","0.0282","0.0279","1,096"
"2025-07-22T13:25:00.000Z","213.01","213.01","212.74","212.90","-0.0751","-0.0753","7,264"
"2025-07-22T13:26:00.000Z","212.86","212.95","212.86","212.90","","-0.0002","2,379"
"2025-07-22T13:27:00.000Z","212.94","213.06","212.94","212.95","0.0235","0.0233","2,940"
"2025-07-22T13:28:00.000Z","213.10","213.15","213.07","213.08","0.0610","0.0608","4,908"
"2025-07-22T13:29:00.000Z","213.08","213.29","213.08","213.20","0.0563","0.0561","4,700"
"2025-07-22T13:30:00.000Z","213.29","213.31","212.48","212.51","-0.3236","-0.3239","760,532"
"2025-07-22T13:31:00.000Z","212.50","212.81","212.23","212.59","0.0376","0.0374","177,260"
"2025-07-22T13:32:00.000Z","212.57","212.72","212.26","212.42","-0.0800","-0.0802","141,066"
"2025-07-22T13:33:00.000Z","212.40","212.63","212.29","212.62","0.0942","0.0939","114,581"
"2025-07-22T13:34:00.000Z","212.62","212.94","212.46","212.48","-0.0658","-0.0661","132,220"
"2025-07-22T13:35:00.000Z","212.48","212.80","212.35","212.70","0.1035","0.1033","88,537"
"2025-07-22T13:36:00.000Z","212.68","213.01","212.67","212.71","0.0047","0.0045","106,185"
"2025-07-22T13:37:00.000Z","212.72","213.03","212.61","213.02","0.1457","0.1455","110,140"
"2025-07-22T13:38:00.000Z","213.01","213.20","212.94","213.19","0.0798","0.0796","130,478"
"2025-07-22T13:39:00.000Z","213.19","213.57","213.15","213.53","0.1595","0.1593","188,960"
"2025-07-22T13:40:00.000Z","213.54","213.92","213.51","213.91","0.1780","0.1777","236,446"
"2025-07-22T13:41:00.000Z","213.93","214.03","213.20","213.34","-0.2665","-0.2667","301,999"
"2025-07-22T13:42:00.000Z","213.31","213.56","213.25","213.42","0.0375","0.0373","116,771"
"2025-07-22T13:43:00.000Z","213.42","213.72","213.42","213.56","0.0653","0.0651","111,987"
"2025-07-22T13:44:00.000Z","213.53","213.53","213.21","213.26","-0.1402","-0.1404","86,982"
"2025-07-22T13:45:00.000Z","213.27","213.27","212.61","212.67","-0.2767","-0.2769","188,053"
"2025-07-22T13:46:00.000Z","212.65","213.00","212.51","212.95","0.1296","0.1294","181,893"
"2025-07-22T13:47:00.000Z","212.92","213.19","212.88","213.15","0.0960","0.0958","231,525"
"2025-07-22T13:48:00.000Z","213.17","213.59","213.17","213.39","0.1120","0.1118","186,986"
"2025-07-22T13:49:00.000Z","213.40","213.40","212.85","212.85","-0.2525","-0.2527","246,803"
"2025-07-22T13:50:00.000Z","212.84","212.99","212.75","212.98","0.0611","0.0609","133,515"
"2025-07-22T13:51:00.000Z","212.98","213.15","212.84","213.12","0.0657","0.0655","158,985"
"2025-07-22T13:52:00.000Z","213.10","213.33","212.90","212.95","-0.0798","-0.0800","249,181"
"2025-07-22T13:53:00.000Z","212.93","212.93","212.40","212.55","-0.1878","-0.1881","237,170"
"2025-07-22T13:54:00.000Z","212.52","212.63","212.28","212.60","0.0235","0.0233","181,836"
"2025-07-22T13:55:00.000Z","212.59","213.05","212.49","213.05","0.2117","0.2114","152,951"
"2025-07-22T13:56:00.000Z","213.05","213.56","213.04","213.53","0.2253","0.2251","201,198"
"2025-07-22T13:57:00.000Z","213.53","213.70","213.43","213.45","-0.0395","-0.0397","182,744"
"2025-07-22T13:58:00.000Z","213.46","213.69","213.36","213.47","0.0114","0.0112","147,990"
"2025-07-22T13:59:00.000Z","213.47","213.64","213.33","213.58","0.0515","0.0513","96,144"
"2025-07-22T14:00:00.000Z","213.58","213.58","213.17","213.28","-0.1405","-0.1407","104,978"
"2025-07-22T14:01:00.000Z","213.28","213.74","213.15","213.68","0.1875","0.1873","153,281"
"2025-07-22T14:02:00.000Z","213.67","213.77","213.28","213.33","-0.1638","-0.1640","140,077"
"2025-07-22T14:03:00.000Z","213.31","213.47","213.19","213.45","0.0563","0.0560","59,587"
"2025-07-22T14:04:00.000Z","213.44","213.47","213.24","213.31","-0.0656","-0.0658","113,022"
"2025-07-22T14:05:00.000Z","213.32","213.54","213.18","213.38","0.0328","0.0326","78,275"
"2025-07-22T14:06:00.000Z","213.38","213.38","213.01","213.24","-0.0668","-0.0670","127,041"
"2025-07-22T14:07:00.000Z","213.23","213.41","213.11","213.31","0.0340","0.0338","91,364"
"2025-07-22T14:08:00.000Z","213.31","213.42","213.21","213.29","-0.0098","-0.0101","78,274"
"2025-07-22T14:09:00.000Z","213.28","213.46","213.13","213.40","0.0520","0.0518","98,259"
"2025-07-22T14:10:00.000Z","213.39","213.54","213.35","213.37","-0.0164","-0.0166","67,638"
"2025-07-22T14:11:00.000Z","213.37","213.45","213.02","213.03","-0.1570","-0.1572","147,350"
"2025-07-22T14:12:00.000Z","213.04","213.09","212.81","212.87","-0.0751","-0.0753","163,441"
"2025-07-22T14:13:00.000Z","212.85","212.94","212.68","212.91","0.0188","0.0186","106,623"
"2025-07-22T14:14:00.000Z","212.90","213.09","212.82","213.09","0.0822","0.0820","63,791"
"2025-07-22T14:15:00.000Z","213.10","213.33","213.08","213.26","0.0821","0.0819","72,971"
"2025-07-22T14:16:00.000Z","213.26","213.36","213.17","213.29","0.0165","0.0162","73,729"
"2025-07-22T14:17:00.000Z","213.29","213.50","213.29","213.37","0.0352","0.0349","65,705"
"2025-07-22T14:18:00.000Z","213.35","213.53","213.31","213.36","-0.0047","-0.0049","79,739"
"2025-07-22T14:19:00.000Z","213.35","213.44","213.21","213.24","-0.0563","-0.0565","73,009"
"2025-07-22T14:20:00.000Z","213.26","213.34","213.16","213.24","0","-0.0002","45,741"
"2025-07-22T14:21:00.000Z","213.25","213.32","213.21","213.27","0.0125","0.0123","26,776"
"2025-07-22T14:22:00.000Z","213.28","213.46","213.24","213.44","0.0813","0.0811","42,667"
"2025-07-22T14:23:00.000Z","213.44","213.46","213.30","213.43","-0.0047","-0.0049","85,938"
"2025-07-22T14:24:00.000Z","213.42","213.55","213.42","213.50","0.0328","0.0326","89,017"
"2025-07-22T14:25:00.000Z","213.48","213.59","213.41","213.55","0.0234","0.0232","75,174"
"2025-07-22T14:26:00.000Z","213.55","213.68","213.26","213.35","-0.0937","-0.0939","101,305"
"2025-07-22T14:27:00.000Z","213.34","213.35","213.15","213.23","-0.0562","-0.0565","76,538"
"2025-07-22T14:28:00.000Z","213.24","213.37","213.15","213.22","-0.0023","-0.0026","86,130"
"2025-07-22T14:29:00.000Z","213.22","213.29","213.12","213.28","0.0258","0.0256","75,053"
"2025-07-22T14:30:00.000Z","213.25","213.42","213.24","213.27","-0.0047","-0.0049","60,213"
"2025-07-22T14:31:00.000Z","213.27","213.62","213.27","213.60","0.1544","0.1542","68,852"
"2025-07-22T14:32:00.000Z","213.58","213.60","213.28","213.35","-0.1167","-0.1169","71,848"
"2025-07-22T14:33:00.000Z","213.34","213.35","213.22","213.25","-0.0469","-0.0471","40,209"
"2025-07-22T14:34:00.000Z","213.25","213.50","213.20","213.45","0.0916","0.0914","85,732"
"2025-07-22T14:35:00.000Z","213.47","213.56","213.34","213.51","0.0303","0.0300","65,284"
"2025-07-22T14:36:00.000Z","213.48","213.49","213.25","213.37","-0.0656","-0.0658","48,969"
"2025-07-22T14:37:00.000Z","213.38","213.49","213.38","213.43","0.0274","0.0272","43,056"
"2025-07-22T14:38:00.000Z","213.43","213.47","213.31","213.31","-0.0532","-0.0534","28,036"
"2025-07-22T14:39:00.000Z","213.34","213.40","213.22","213.38","0.0305","0.0302","58,544"
"2025-07-22T14:40:00.000Z","213.39","213.45","213.32","213.43","0.0234","0.0232","58,412"
"2025-07-22T14:41:00.000Z","213.44","213.44","213.28","213.40","-0.0141","-0.0143","49,059"
"2025-07-22T14:42:00.000Z","213.41","213.52","213.36","213.38","-0.0093","-0.0095","60,387"
"2025-07-22T14:43:00.000Z","213.39","213.40","213.28","213.28","-0.0469","-0.0471","59,946"
"2025-07-22T14:44:00.000Z","213.28","213.35","213.14","213.16","-0.0586","-0.0588","96,894"
"2025-07-22T14:45:00.000Z","213.18","213.20","212.88","212.94","-0.1032","-0.1034","113,396"
"2025-07-22T14:46:00.000Z","212.92","213.12","212.90","213.07","0.0634","0.0632","149,401"
"2025-07-22T14:47:00.000Z","213.07","213.18","213.01","213.18","0.0493","0.0491","51,091"
"2025-07-22T14:48:00.000Z","213.17","213.17","212.91","212.92","-0.1196","-0.1198","99,319"
"2025-07-22T14:49:00.000Z","212.91","212.94","212.81","212.90","-0.0094","-0.0096","122,278"
"2025-07-22T14:50:00.000Z","212.89","212.92","212.78","212.90","0","-0.0002","124,537"
"2025-07-22T14:51:00.000Z","212.90","212.99","212.73","212.78","-0.0588","-0.0590","86,707"
"2025-07-22T14:52:00.000Z","212.78","212.89","212.72","212.84","0.0329","0.0327","148,821"
"2025-07-22T14:53:00.000Z","212.84","212.89","212.77","212.86","0.0070","0.0068","76,744"
"2025-07-22T14:54:00.000Z","212.83","213.02","212.83","212.97","0.0534","0.0531","45,816"
"2025-07-22T14:55:00.000Z","212.97","213.11","212.92","213.08","0.0500","0.0497","47,411"
"2025-07-22T14:56:00.000Z","213.10","213.20","213.06","213.14","0.0297","0.0294","51,988"
"2025-07-22T14:57:00.000Z","213.15","213.25","213.13","213.21","0.0315","0.0313","43,787"
"2025-07-22T14:58:00.000Z","213.21","213.27","213.13","213.22","0.0045","0.0043","65,231"
"2025-07-22T14:59:00.000Z","213.22","213.24","213.11","213.21","-0.0033","-0.0036","43,417"
"2025-07-22T15:00:00.000Z","213.21","213.44","213.21","213.42","0.0971","0.0969","65,591"
"2025-07-22T15:01:00.000Z","213.41","213.43","213.31","213.32","-0.0469","-0.0471","60,099"
"2025-07-22T15:02:00.000Z","213.33","213.34","213.21","213.24","-0.0398","-0.0401","26,324"
"2025-07-22T15:03:00.000Z","213.24","213.31","213.21","213.23","-0.0023","-0.0026","47,621"
"2025-07-22T15:04:00.000Z","213.23","213.38","213.23","213.31","0.0375","0.0373","40,523"
"2025-07-22T15:05:00.000Z","213.30","213.43","213.28","213.36","0.0218","0.0215","45,601"
"2025-07-22T15:06:00.000Z","213.34","213.43","213.28","213.41","0.0228","0.0226","41,075"
"2025-07-22T15:07:00.000Z","213.39","213.47","213.37","213.40","-0.0028","-0.0030","42,773"
"2025-07-22T15:08:00.000Z","213.40","213.43","213.34","213.40","-0.0019","-0.0021","32,615"
"2025-07-22T15:09:00.000Z","213.39","213.43","213.32","213.37","-0.0117","-0.0119","23,842"
"2025-07-22T15:10:00.000Z","213.38","213.43","213.33","213.39","0.0094","0.0092","25,101"
"2025-07-22T15:11:00.000Z","213.41","213.43","213.24","213.29","-0.0469","-0.0471","28,915"
"2025-07-22T15:12:00.000Z","213.29","213.37","213.22","213.36","0.0324","0.0321","28,710"
