"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2025-07-11T08:00:00.000Z","211.52","211.52","210.32","210.89","-0.7576","-0.7624","27,386"
"2025-07-11T08:30:00.000Z","210.92","210.99","210.84","210.93","0.0190","0.0143","5,485"
"2025-07-11T09:00:00.000Z","210.92","211.11","210.80","210.87","-0.0284","-0.0332","7,398"
"2025-07-11T09:30:00.000Z","210.87","211.01","210.35","210.41","-0.2181","-0.2228","11,175"
"2025-07-11T10:00:00.000Z","210.39","210.76","210.30","210.58","0.0808","0.0761","10,788"
"2025-07-11T10:30:00.000Z","210.53","210.67","210.39","210.56","-0.0095","-0.0142","6,406"
"2025-07-11T11:00:00.000Z","210.55","211.05","210.52","211.05","0.2327","0.2280","17,041"
"2025-07-11T11:30:00.000Z","211.03","211.24","211.03","211.10","0.0237","0.0190","12,892"
"2025-07-11T12:00:00.000Z","210.91","211.88","210.35","210.87","-0.1090","-0.1137","88,910"
"2025-07-11T12:30:00.000Z","210.94","211.00","210.78","210.88","0.0047","0","14,394"
"2025-07-11T13:00:00.000Z","210.95","211.29","210.40","210.43","-0.2134","-0.2181","86,809"
"2025-07-11T13:30:00.000Z","210.43","211.13","209.86","210.99","0.2661","0.2614","4,348,702"
"2025-07-11T14:00:00.000Z","210.99","212.13","210.88","211.79","0.3792","0.3745","2,277,063"
"2025-07-11T14:30:00.000Z","211.79","211.79","210.80","210.96","-0.3919","-0.3966","1,612,140"
"2025-07-11T15:00:00.000Z","210.95","211.15","210.48","210.82","-0.0640","-0.0687","1,579,088"
"2025-07-11T15:30:00.000Z","210.83","211.21","210.43","210.67","-0.0735","-0.0782","1,645,135"
"2025-07-11T16:00:00.000Z","210.68","211.06","210.59","210.63","-0.0214","-0.0261","1,022,516"
"2025-07-11T16:30:00.000Z","210.62","211.08","210.45","211.02","0.1878","0.1831","1,181,675"
"2025-07-11T17:00:00.000Z","211.01","211.29","210.90","211.16","0.0685","0.0638","1,028,952"
"2025-07-11T17:30:00.000Z","211.16","211.24","210.95","211.21","0.0213","0.0166","674,644"
"2025-07-11T18:00:00.000Z","211.20","211.66","211.19","211.41","0.0923","0.0876","1,171,249"
"2025-07-11T18:30:00.000Z","211.41","211.52","211.03","211.13","-0.1277","-0.1324","692,390"
"2025-07-11T19:00:00.000Z","211.13","211.30","210.62","211.16","0.0118","0.0071","1,077,818"
"2025-07-11T19:30:00.000Z","211.16","211.41","211.01","211.07","-0.0403","-0.0450","3,254,955"
"2025-07-11T20:00:00.000Z","211.16","211.16","210.57","210.60","-0.2250","-0.2297","7,447,329"
"2025-07-11T20:30:00.000Z","210.57","211.16","210.40","210.42","-0.0855","-0.0902","290,017"
"2025-07-11T21:00:00.000Z","210.49","210.58","210.43","210.53","0.0523","0.0476","16,340"
"2025-07-11T21:30:00.000Z","210.54","210.58","210.50","210.50","-0.0143","-0.0190","7,508"
"2025-07-11T22:00:00.000Z","210.51","210.55","210.45","210.52","0.0095","0.0048","6,576"
"2025-07-11T22:30:00.000Z","210.59","210.70","210.50","210.61","0.0428","0.0380","9,773"
"2025-07-11T23:00:00.000Z","210.60","210.63","210.52","210.55","-0.0285","-0.0332","8,571"
"2025-07-11T23:30:00.000Z","210.56","210.59","210.52","210.52","-0.0142","-0.0189","11,131"
"2025-07-14T08:00:00.000Z","209.80","210.00","209.33","209.39","-0.5368","-0.5415","19,740"
"2025-07-14T08:30:00.000Z","209.45","209.45","209.20","209.21","-0.0860","-0.0907","10,755"
"2025-07-14T09:00:00.000Z","209.24","209.41","209.14","209.33","0.0574","0.0527","7,836"
"2025-07-14T09:30:00.000Z","209.35","209.40","209.14","209.18","-0.0717","-0.0764","6,375"
"2025-07-14T10:00:00.000Z","209.21","209.30","209.10","209.18","","-0.0047","4,882"
"2025-07-14T10:30:00.000Z","209.23","209.28","209.20","209.28","0.0478","0.0431","3,422"
"2025-07-14T11:00:00.000Z","209.33","209.46","209.20","209.24","-0.0191","-0.0238","18,070"
"2025-07-14T11:30:00.000Z","209.31","209.45","209.30","209.37","0.0621","0.0574","10,828"
"2025-07-14T12:00:00.000Z","209.20","209.90","209.11","209.46","0.0429","0.0382","120,113"
"2025-07-14T12:30:00.000Z","209.50","209.56","209.32","209.48","0.0096","0.0049","30,434"
"2025-07-14T13:00:00.000Z","209.45","210.00","209.40","209.99","0.2434","0.2387","66,907"
"2025-07-14T13:30:00.000Z","209.93","210.91","207.67","207.89","-1.00","-1.01","5,619,669"
"2025-07-14T14:00:00.000Z","207.90","208.78","207.54","208.02","0.0641","0.0594","2,986,451"
"2025-07-14T14:30:00.000Z","208.02","208.75","207.82","208.49","0.2235","0.2188","1,709,404"
"2025-07-14T15:00:00.000Z","208.48","208.89","208.20","208.76","0.1343","0.1296","1,462,992"
"2025-07-14T15:30:00.000Z","208.77","209.15","208.56","208.84","0.0359","0.0312","1,731,284"
"2025-07-14T16:00:00.000Z","208.83","209.18","208.68","208.84","0.0003","-0.0044","989,992"
"2025-07-14T16:30:00.000Z","208.85","209.25","208.79","208.90","0.0284","0.0237","857,673"
"2025-07-14T17:00:00.000Z","208.89","209.33","208.76","209.00","0.0479","0.0432","1,064,395"
"2025-07-14T17:30:00.000Z","209.01","209.30","209.01","209.16","0.0742","0.0695","887,083"
"2025-07-14T18:00:00.000Z","209.16","209.45","208.96","209.00","-0.0741","-0.0788","952,379"
"2025-07-14T18:30:00.000Z","209.00","209.41","208.99","209.31","0.1484","0.1437","876,578"
"2025-07-14T19:00:00.000Z","209.31","209.36","208.87","209.20","-0.0526","-0.0574","1,571,078"
"2025-07-14T19:30:00.000Z","209.17","209.19","208.52","208.54","-0.3154","-0.3201","3,258,927"
"2025-07-14T20:00:00.000Z","208.54","208.68","208.41","208.54","-0.0001","-0.0048","5,529,129"
"2025-07-14T20:30:00.000Z","208.50","208.55","208.48","208.52","-0.0094","-0.0142","26,173"
"2025-07-14T21:00:00.000Z","208.53","208.62","208.50","208.52","","-0.0047","7,746"
"2025-07-14T21:30:00.000Z","208.50","208.52","208.48","208.52","-0.0007","-0.0054","10,477"
"2025-07-14T22:00:00.000Z","208.49","208.52","207.78","207.89","-0.3015","-0.3062","50,944"
"2025-07-14T22:30:00.000Z","207.92","208.29","207.91","208.15","0.1251","0.1204","16,601"
"2025-07-14T23:00:00.000Z","208.15","208.19","208.07","208.15","","-0.0047","15,071"
"2025-07-14T23:30:00.000Z","208.17","208.19","208.00","208.01","-0.0673","-0.0720","31,724"
"2025-07-15T08:00:00.000Z","208.43","209.88","208.43","209.53","0.7307","0.7260","34,240"
"2025-07-15T08:30:00.000Z","209.50","209.51","209.29","209.40","-0.0620","-0.0667","10,286"
"2025-07-15T09:00:00.000Z","209.37","209.74","209.32","209.57","0.0812","0.0765","13,149"
"2025-07-15T09:30:00.000Z","209.57","209.65","209.46","209.59","0.0095","0.0048","12,390"
"2025-07-15T10:00:00.000Z","209.55","209.88","209.48","209.75","0.0763","0.0716","11,486"
"2025-07-15T10:30:00.000Z","209.66","209.68","209.08","209.13","-0.2956","-0.3003","8,658"
"2025-07-15T11:00:00.000Z","209.17","209.36","209.03","209.31","0.0861","0.0814","14,348"
"2025-07-15T11:30:00.000Z","209.27","209.32","208.98","209.10","-0.1003","-0.1050","18,791"
"2025-07-15T12:00:00.000Z","209.28","209.93","208.10","209.02","-0.0383","-0.0430","155,384"
"2025-07-15T12:30:00.000Z","209.10","209.50","209.00","209.25","0.1100","0.1053","59,564"
"2025-07-15T13:00:00.000Z","209.30","209.50","209.10","209.32","0.0335","0.0287","101,128"
"2025-07-15T13:30:00.000Z","209.22","211.13","208.92","209.65","0.1553","0.1506","5,207,360"
"2025-07-15T14:00:00.000Z","209.65","210.30","209.34","210.16","0.2433","0.2386","2,023,395"
"2025-07-15T14:30:00.000Z","210.14","210.18","209.20","209.35","-0.3831","-0.3878","1,676,136"
"2025-07-15T15:00:00.000Z","209.35","211.43","209.26","211.42","0.9888","0.9841","2,370,886"
"2025-07-15T15:30:00.000Z","211.43","211.89","210.73","210.79","-0.2980","-0.3027","2,345,014"
"2025-07-15T16:00:00.000Z","210.79","210.91","210.36","210.69","-0.0498","-0.0545","1,217,302"
"2025-07-15T16:30:00.000Z","210.69","210.99","210.38","210.58","-0.0498","-0.0545","818,641"
"2025-07-15T17:00:00.000Z","210.56","211.07","210.44","210.67","0.0440","0.0393","738,164"
"2025-07-15T17:30:00.000Z","210.69","211.35","210.66","211.28","0.2883","0.2836","861,792"
"2025-07-15T18:00:00.000Z","211.27","211.67","211.21","211.38","0.0450","0.0403","1,052,318"
"2025-07-15T18:30:00.000Z","211.39","211.48","210.43","210.51","-0.4092","-0.4139","1,207,517"
"2025-07-15T19:00:00.000Z","210.52","210.69","209.96","210.18","-0.1568","-0.1615","1,372,190"
"2025-07-15T19:30:00.000Z","210.19","210.29","208.98","209.01","-0.5567","-0.5614","2,968,480"
"2025-07-15T20:00:00.000Z","209.11","209.13","208.90","208.92","-0.0430","-0.0477","4,705,141"
"2025-07-15T20:30:00.000Z","208.94","209.11","208.86","208.89","-0.0145","-0.0192","32,852"
"2025-07-15T21:00:00.000Z","208.91","209.11","208.86","208.87","-0.0095","-0.0142","15,843"
"2025-07-15T21:30:00.000Z","208.90","209.00","208.89","208.92","0.0239","0.0192","11,823"
"2025-07-15T22:00:00.000Z","208.95","209.02","208.87","209.02","0.0479","0.0432","9,137"
"2025-07-15T22:30:00.000Z","209.00","209.02","208.75","208.85","-0.0813","-0.0860","20,999"
"2025-07-15T23:00:00.000Z","208.87","208.97","208.77","208.80","-0.0239","-0.0286","8,890"
"2025-07-15T23:30:00.000Z","208.83","208.99","208.80","208.92","0.0575","0.0528","13,434"
"2025-07-16T08:00:00.000Z","209.15","209.53","209.15","209.45","0.2537","0.2490","11,239"
"2025-07-16T08:30:00.000Z","209.56","209.67","209.47","209.49","0.0191","0.0144","4,814"
"2025-07-16T09:00:00.000Z","209.41","209.52","209.34","209.52","0.0143","0.0096","2,934"
"2025-07-16T09:30:00.000Z","209.50","209.50","209.38","209.45","-0.0334","-0.0381","1,903"
"2025-07-16T10:00:00.000Z","209.56","209.72","209.55","209.72","0.1289","0.1242","1,417"
"2025-07-16T10:30:00.000Z","209.71","209.87","209.43","209.78","0.0286","0.0239","26,518"
"2025-07-16T11:00:00.000Z","209.64","209.71","209.50","209.71","-0.0334","-0.0381","11,097"
"2025-07-16T11:30:00.000Z","209.57","209.65","209.56","209.58","-0.0620","-0.0667","2,760"
"2025-07-16T12:00:00.000Z","209.55","209.74","209.08","209.72","0.0668","0.0621","73,232"
"2025-07-16T12:30:00.000Z","209.81","210.18","209.76","210.00","0.1335","0.1288","69,756"
"2025-07-16T13:00:00.000Z","210.05","210.38","209.80","210.27","0.1286","0.1239","83,815"
"2025-07-16T13:30:00.000Z","210.29","211.21","209.91","211.07","0.3805","0.3758","4,132,574"
"2025-07-16T14:00:00.000Z","211.05","212.40","210.60","212.09","0.4809","0.4762","3,598,351"
"2025-07-16T14:30:00.000Z","212.10","212.18","210.49","210.78","-0.6141","-0.6188","2,570,080"
"2025-07-16T15:00:00.000Z","210.80","210.99","209.29","210.12","-0.3143","-0.3190","2,611,186"
"2025-07-16T15:30:00.000Z","210.15","210.50","208.64","209.83","-0.1377","-0.1424","2,871,582"
"2025-07-16T16:00:00.000Z","209.85","210.05","209.49","209.59","-0.1147","-0.1194","1,171,411"
"2025-07-16T16:30:00.000Z","209.60","210.43","209.37","210.39","0.3817","0.3770","1,065,406"
"2025-07-16T17:00:00.000Z","210.40","210.95","210.34","210.35","-0.0190","-0.0237","1,235,058"
"2025-07-16T17:30:00.000Z","210.34","210.63","210.19","210.27","-0.0380","-0.0427","841,976"
"2025-07-16T18:00:00.000Z","210.26","210.28","209.87","210.03","-0.1141","-0.1188","899,406"
"2025-07-16T18:30:00.000Z","210.03","210.47","210.03","210.46","0.2044","0.1997","691,081"
"2025-07-16T19:00:00.000Z","210.46","210.59","210.12","210.32","-0.0638","-0.0685","843,398"
"2025-07-16T19:30:00.000Z","210.32","210.64","209.97","210.15","-0.0832","-0.0879","3,460,488"
"2025-07-16T20:00:00.000Z","210.12","210.29","209.80","209.91","-0.1124","-0.1171","7,855,947"
"2025-07-16T20:30:00.000Z","209.98","210.14","209.90","210.06","0.0690","0.0643","10,105"
"2025-07-16T21:00:00.000Z","210.00","210.14","210.00","210.05","-0.0033","-0.0080","7,799"
"2025-07-16T21:30:00.000Z","210.07","210.19","210.07","210.16","0.0517","0.0469","11,666"
"2025-07-16T22:00:00.000Z","210.16","210.20","210.06","210.06","-0.0476","-0.0523","8,272"
"2025-07-16T22:30:00.000Z","210.05","210.17","209.92","210.00","-0.0286","-0.0333","19,229"
"2025-07-16T23:00:00.000Z","209.99","210.10","209.91","210.00","","-0.0047","7,097"
"2025-07-16T23:30:00.000Z","209.97","210.04","209.79","210.04","0.0190","0.0143","15,367"
"2025-07-17T08:00:00.000Z","210.50","210.50","210.15","210.38","0.1619","0.1572","9,715"
"2025-07-17T08:30:00.000Z","210.33","210.64","210.28","210.54","0.0761","0.0713","15,020"
"2025-07-17T09:00:00.000Z","210.63","210.86","210.62","210.80","0.1235","0.1188","5,335"
"2025-07-17T09:30:00.000Z","210.80","210.80","210.67","210.68","-0.0569","-0.0616","1,374"
"2025-07-17T10:00:00.000Z","210.69","210.80","210.65","210.73","0.0237","0.0190","5,201"
"2025-07-17T10:30:00.000Z","210.67","210.71","210.00","210.40","-0.1566","-0.1613","7,679"
"2025-07-17T11:00:00.000Z","210.33","210.50","210.25","210.50","0.0475","0.0428","4,893"
"2025-07-17T11:30:00.000Z","210.42","210.50","210.35","210.49","-0.0048","-0.0095","6,578"
"2025-07-17T12:00:00.000Z","210.33","210.92","209.63","210.62","0.0618","0.0571","82,957"
"2025-07-17T12:30:00.000Z","210.70","211.09","210.16","211.00","0.1804","0.1757","67,177"
"2025-07-17T13:00:00.000Z","211.05","211.30","210.18","210.66","-0.1611","-0.1658","185,147"
"2025-07-17T13:30:00.000Z","210.72","211.01","209.97","210.28","-0.1804","-0.1851","3,816,667"
"2025-07-17T14:00:00.000Z","210.27","210.60","209.59","209.95","-0.1569","-0.1616","2,373,904"
"2025-07-17T14:30:00.000Z","209.94","210.27","209.77","210.18","0.1072","0.1025","1,551,545"
"2025-07-17T15:00:00.000Z","210.18","210.83","210.08","210.44","0.1261","0.1214","1,854,554"
"2025-07-17T15:30:00.000Z","210.45","210.69","210.10","210.65","0.0998","0.0951","1,735,971"
"2025-07-17T16:00:00.000Z","210.66","211.45","210.53","211.39","0.3512","0.3465","2,738,965"
"2025-07-17T16:30:00.000Z","211.38","211.51","210.94","211.02","-0.1750","-0.1797","1,694,613"
"2025-07-17T17:00:00.000Z","211.01","211.16","210.79","210.95","-0.0332","-0.0379","1,146,024"
"2025-07-17T17:30:00.000Z","210.94","211.50","210.90","211.49","0.2553","0.2506","1,385,536"
"2025-07-17T18:00:00.000Z","211.49","211.80","211.09","211.28","-0.0986","-0.1033","2,178,724"
"2025-07-17T18:30:00.000Z","211.28","211.28","210.87","210.94","-0.1633","-0.1680","1,391,897"
"2025-07-17T19:00:00.000Z","210.94","211.06","210.78","211.00","0.0284","0.0237","1,659,138"
"2025-07-17T19:30:00.000Z","211.00","211.05","209.74","210.06","-0.4427","-0.4474","5,348,701"
"2025-07-17T20:00:00.000Z","210.02","210.45","210.02","210.45","0.1852","0.1805","5,934,962"
"2025-07-17T20:30:00.000Z","210.44","210.46","210.02","210.22","-0.1110","-0.1157","22,222"
"2025-07-17T21:00:00.000Z","210.30","210.40","210.02","210.14","-0.0386","-0.0433","22,294"
"2025-07-17T21:30:00.000Z","210.17","210.25","210.10","210.20","0.0307","0.0260","8,530"
"2025-07-17T22:00:00.000Z","210.13","210.25","210.12","210.20","","-0.0047","11,253"
"2025-07-17T22:30:00.000Z","210.24","210.24","210.12","210.12","-0.0381","-0.0428","6,050"
"2025-07-17T23:00:00.000Z","210.11","210.29","210.11","210.25","0.0619","0.0572","13,608"
"2025-07-17T23:30:00.000Z","210.29","210.30","210.15","210.24","-0.0050","-0.0097","15,520"
"2025-07-18T08:00:00.000Z","210.56","210.70","210.46","210.60","0.1715","0.1668","5,925"
"2025-07-18T08:30:00.000Z","210.57","210.60","210.55","210.55","-0.0237","-0.0284","3,093"
"2025-07-18T09:00:00.000Z","210.58","210.80","210.58","210.76","0.0997","0.0950","6,433"
"2025-07-18T09:30:00.000Z","210.76","210.76","210.66","210.70","-0.0285","-0.0332","6,107"
"2025-07-18T10:00:00.000Z","210.67","210.67","210.49","210.59","-0.0522","-0.0569","11,875"
"2025-07-18T10:30:00.000Z","210.50","210.50","210.35","210.40","-0.0902","-0.0949","8,480"
"2025-07-18T11:00:00.000Z","210.45","210.45","210.02","210.37","-0.0143","-0.0190","18,046"
"2025-07-18T11:30:00.000Z","210.41","210.44","210.30","210.35","-0.0095","-0.0142","2,731"
"2025-07-18T12:00:00.000Z","210.15","210.76","209.50","210.61","0.1236","0.1189","75,448"
"2025-07-18T12:30:00.000Z","210.56","210.66","210.46","210.53","-0.0382","-0.0429","26,090"
"2025-07-18T13:00:00.000Z","210.55","211.93","210.20","210.66","0.0620","0.0573","479,804"
"2025-07-18T13:30:00.000Z","210.66","211.01","209.89","210.32","-0.1614","-0.1661","7,741,579"
"2025-07-18T14:00:00.000Z","210.38","210.62","209.70","209.95","-0.1759","-0.1806","2,168,263"
"2025-07-18T14:30:00.000Z","209.96","211.01","209.77","210.47","0.2477","0.2430","2,221,115"
"2025-07-18T15:00:00.000Z","210.51","211.00","210.42","210.85","0.1805","0.1758","1,527,725"
"2025-07-18T15:30:00.000Z","210.85","211.10","210.69","211.07","0.1067","0.1020","1,415,387"
"2025-07-18T16:00:00.000Z","211.07","211.13","210.67","211.01","-0.0308","-0.0355","1,267,561"
"2025-07-18T16:30:00.000Z","211.01","211.79","210.88","211.32","0.1469","0.1422","1,828,820"
"2025-07-18T17:00:00.000Z","211.32","211.43","211.04","211.19","-0.0615","-0.0662","1,069,199"
"2025-07-18T17:30:00.000Z","211.18","211.54","210.97","211.09","-0.0474","-0.0521","1,205,680"
"2025-07-18T18:00:00.000Z","211.10","211.26","210.76","210.94","-0.0734","-0.0781","1,075,799"
"2025-07-18T18:30:00.000Z","210.93","211.06","210.79","210.97","0.0142","0.0095","831,173"
"2025-07-18T19:00:00.000Z","210.96","211.19","210.87","210.95","-0.0071","-0.0118","1,100,552"
"2025-07-18T19:30:00.000Z","210.94","211.35","209.94","211.22","0.1280","0.1233","3,174,408"
"2025-07-18T20:00:00.000Z","211.23","211.23","210.76","211.03","-0.0900","-0.0947","6,770,941"
"2025-07-18T20:30:00.000Z","211.01","211.18","211.01","211.10","0.0321","0.0274","24,272"
"2025-07-18T21:00:00.000Z","211.01","211.26","211.01","211.11","0.0058","0.0011","49,567"
"2025-07-18T21:30:00.000Z","211.23","211.28","211.12","211.20","0.0426","0.0379","8,678"
"2025-07-18T22:00:00.000Z","211.20","211.20","211.08","211.10","-0.0473","-0.0520","5,197"
"2025-07-18T22:30:00.000Z","211.13","211.13","211.05","211.07","-0.0142","-0.0189","5,271"
"2025-07-18T23:00:00.000Z","211.08","211.18","211.05","211.18","0.0521","0.0474","7,556"
"2025-07-18T23:30:00.000Z","211.18","211.30","211.15","211.20","0.0095","0.0048","8,274"
"2025-07-21T08:00:00.000Z","211.22","211.88","211.22","211.72","0.2462","0.2415","6,844"
"2025-07-21T08:30:00.000Z","211.71","211.77","211.67","211.77","0.0236","0.0189","3,258"
"2025-07-21T09:00:00.000Z","211.78","211.90","211.78","211.85","0.0378","0.0331","4,179"
"2025-07-21T09:30:00.000Z","211.88","211.95","211.85","211.90","0.0236","0.0189","3,349"
"2025-07-21T10:00:00.000Z","211.94","212.00","211.93","211.96","0.0283","0.0236","8,063"
"2025-07-21T10:30:00.000Z","211.96","212.70","211.91","212.40","0.2076","0.2029","34,602"
"2025-07-21T11:00:00.000Z","212.28","212.65","212.07","212.65","0.1177","0.1130","16,010"
"2025-07-21T11:30:00.000Z","212.65","212.65","212.50","212.55","-0.0470","-0.0517","9,304"
"2025-07-21T12:00:00.000Z","212.31","213.00","211.61","213.00","0.2117","0.2070","148,907"
"2025-07-21T12:30:00.000Z","212.90","213.00","212.38","212.44","-0.2629","-0.2676","65,083"
"2025-07-21T13:00:00.000Z","212.40","212.82","211.58","212.15","-0.1366","-0.1413","159,560"
"2025-07-21T13:30:00.000Z","212.14","215.78","211.63","214.00","0.8721","0.8674","9,950,649"
"2025-07-21T14:00:00.000Z","214.01","215.19","214.01","214.65","0.3014","0.2967","3,974,167"
"2025-07-21T14:30:00.000Z","214.64","214.71","213.29","213.41","-0.5754","-0.5801","3,450,667"
"2025-07-21T15:00:00.000Z","213.41","213.65","212.87","213.47","0.0281","0.0234","2,435,474"
"2025-07-21T15:30:00.000Z","213.46","213.71","213.16","213.40","-0.0330","-0.0377","1,346,681"
"2025-07-21T16:00:00.000Z","213.38","213.58","213.17","213.31","-0.0420","-0.0467","932,501"
"2025-07-21T16:30:00.000Z","213.31","213.86","213.14","213.56","0.1172","0.1125","1,287,124"
"2025-07-21T17:00:00.000Z","213.55","213.73","213.41","213.67","0.0515","0.0468","894,362"
"2025-07-21T17:30:00.000Z","213.66","213.71","212.88","212.91","-0.3557","-0.3604","1,313,655"
"2025-07-21T18:00:00.000Z","212.91","213.27","212.50","213.26","0.1644","0.1597","1,442,251"
"2025-07-21T18:30:00.000Z","213.27","213.43","213.00","213.05","-0.0984","-0.1031","964,677"
"2025-07-21T19:00:00.000Z","213.07","213.11","212.51","212.58","-0.2207","-0.2254","1,184,260"
"2025-07-21T19:30:00.000Z","212.58","212.72","212.06","212.54","-0.0188","-0.0235","2,886,940"
"2025-07-21T20:00:00.000Z","212.53","212.75","211.90","212.00","-0.2541","-0.2588","4,633,063"
"2025-07-21T20:30:00.000Z","211.98","212.48","211.90","212.28","0.1321","0.1274","32,867"
"2025-07-21T21:00:00.000Z","212.25","212.44","212.20","212.23","-0.0236","-0.0283","18,504"
"2025-07-21T21:30:00.000Z","212.20","212.48","212.15","212.25","0.0105","0.0058","21,285"
"2025-07-21T22:00:00.000Z","212.42","212.46","212.25","212.46","0.0979","0.0931","8,697"
"2025-07-21T22:30:00.000Z","212.46","212.48","212.35","212.48","0.0094","0.0047","6,449"
"2025-07-21T23:00:00.000Z","212.48","212.74","212.48","212.64","0.0753","0.0706","13,619"
"2025-07-21T23:30:00.000Z","212.65","212.70","212.57","212.67","0.0141","0.0094","12,912"
"2025-07-22T08:00:00.000Z","212.88","212.88","212.41","212.60","-0.0329","-0.0376","6,106"
"2025-07-22T08:30:00.000Z","212.57","212.96","212.57","212.80","0.0941","0.0894","5,724"
"2025-07-22T09:00:00.000Z","212.80","213.00","212.79","212.91","0.0517","0.0470","7,678"
"2025-07-22T09:30:00.000Z","212.94","213.04","212.72","212.72","-0.0892","-0.0939","1,013"
"2025-07-22T10:00:00.000Z","212.86","212.86","212.76","212.76","0.0188","0.0141","1,137"
"2025-07-22T10:30:00.000Z","212.73","212.80","212.65","212.80","0.0188","0.0141","1,186"
"2025-07-22T11:00:00.000Z","212.78","213.00","212.69","213.00","0.0940","0.0893","13,922"
"2025-07-22T11:30:00.000Z","213.01","213.15","212.97","213.05","0.0235","0.0188","8,375"
"2025-07-22T12:00:00.000Z","212.92","213.20","212.40","213.06","0.0047","0","78,863"
"2025-07-22T12:30:00.000Z","213.00","213.13","212.90","213.10","0.0188","0.0141","24,421"
"2025-07-22T13:00:00.000Z","213.12","213.29","212.74","213.20","0.0469","0.0422","57,738"
"2025-07-22T13:30:00.000Z","213.29","214.03","212.23","213.58","0.1782","0.1735","5,581,118"
"2025-07-22T14:00:00.000Z","213.58","213.77","212.68","213.28","-0.1405","-0.1452","2,662,493"
"2025-07-22T14:30:00.000Z","213.25","213.62","212.72","213.21","-0.0315","-0.0362","2,165,385"
"2025-07-22T15:00:00.000Z","213.21","213.69","213.00","213.47","0.1206","0.1159","1,297,048"
"2025-07-22T15:30:00.000Z","213.47","213.83","212.76","213.26","-0.0960","-0.1007","2,790,950"
"2025-07-22T16:00:00.000Z","213.26","213.74","212.97","213.28","0.0070","0.0023","1,785,584"
"2025-07-22T16:30:00.000Z","213.25","213.54","212.84","213.41","0.0610","0.0562","1,311,587"
"2025-07-22T17:00:00.000Z","213.40","214.48","213.37","214.41","0.4686","0.4639","1,722,472"
